source_id,site_id,market_type,name,district,market_committee,state,latitude,longitude,coords_usable,coord_flags,storage_godowns,storage_capacity,shops,opens,closes,raw_lat,raw_lon,image_url,source_url,retrieved_on
rm-1,112,Regulated Market,Anaimalai,,Coimbatore,Tamil Nadu,10.5823,76.9347,True,ok,7,6700,,,,10.5823,76.9347,http://www.agrimark.tn.gov.in/MRS/uploads/rm/112.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-2,108,Regulated Market,Annur,,Coimbatore,Tamil Nadu,11.14,77.06,True,low_precision,4,2350,,,,11.14,77.06,http://www.agrimark.tn.gov.in/MRS/uploads/rm/108.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-3,110,Regulated Market,Coimbatore,,Coimbatore,Tamil Nadu,10.59,76.59,True,low_precision,4,3400,,,,10.59,76.59,http://www.agrimark.tn.gov.in/MRS/uploads/rm/110.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-4,109,Regulated Market,Karamadai,,Coimbatore,Tamil Nadu,11.23846,76.96283,True,ok,1,500,,,,11.23846,76.96283,http://www.agrimark.tn.gov.in/MRS/uploads/rm/109.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-5,115,Regulated Market,Kinathukkadavu,,Coimbatore,Tamil Nadu,10.88,77.01,True,low_precision,2,2300,,,,10.88,77.01,http://www.agrimark.tn.gov.in/MRS/uploads/rm/115.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-6,114,Regulated Market,Malayadipalayam,,Coimbatore,Tamil Nadu,11.11,76.92,True,low_precision,4,3760,,,,11.11,76.92,http://www.agrimark.tn.gov.in/MRS/uploads/rm/114.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-7,117,Regulated Market,Negamam,,Coimbatore,Tamil Nadu,10.74,77.1,True,low_precision,1,350,,,,10.74,77.10,http://www.agrimark.tn.gov.in/MRS/uploads/rm/117.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-8,113,Regulated Market,Pollachi,,Coimbatore,Tamil Nadu,10.39,76.59,True,low_precision,2,2770,,,,10.39,76.59,http://www.agrimark.tn.gov.in/MRS/uploads/rm/113.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-9,111,Regulated Market,Sulur,,Coimbatore,Tamil Nadu,11.027378,77.140015,True,ok,2,1175,,,,11.027378,77.140015,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1111.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-10,116,Regulated Market,Thondamuthur,,Coimbatore,Tamil Nadu,10.99662,76.849237,True,ok,2,2700,,,,10.99662,76.849237,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1162.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-11,20,Regulated Market,Kattumannarkoil,,Cuddalore,Tamil Nadu,11.266713,79.555298,True,ok,3,3200,,,,11.266713,79.555298,http://www.agrimark.tn.gov.in/MRS/uploads/rm/201.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-12,22,Regulated Market,Kurunchipadi,,Cuddalore,Tamil Nadu,11.564181,79.596032,True,ok,4,5200,,,,11.5641811,79.5960322,http://www.agrimark.tn.gov.in/MRS/uploads/rm/222.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-13,18,Regulated Market,Panruti,,Cuddalore,Tamil Nadu,11.774128,79.546194,True,ok,2,1700,,,,11.774128,79.546194,http://www.agrimark.tn.gov.in/MRS/uploads/rm/181.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-14,17,Regulated Market,Cuddalore,,Cuddalore,Tamil Nadu,11.75,79.75,True,repaired_format,10,,,,,11.75N,79.75E,http://www.agrimark.tn.gov.in/MRS/uploads/rm/17.png,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-15,283,Regulated Market,Veppur,,Cuddalore,Tamil Nadu,11.53796,79.14187,True,repaired_format,2,1500,,,,11.53796°N,79.14187°N,http://www.agrimark.tn.gov.in/MRS/uploads/rm/283.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-16,16,Regulated Market,Virudhachalam,,Cuddalore,Tamil Nadu,11.515931,79.332392,True,ok,4,5300,,,,11.515931,79.332392,http://www.agrimark.tn.gov.in/MRS/uploads/rm/161.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-17,118,Regulated Market,Dharmapuri,,Dharmapuri,Tamil Nadu,12.144397,78.167046,True,ok,2,1200,,,,12.144397,78.167046,http://www.agrimark.tn.gov.in/MRS/uploads/rm/118.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-18,126,Regulated Market,Harur,,Dharmapuri,Tamil Nadu,12.061529,78.476082,True,ok,3,3200,,,,12.061529,78.476082,http://www.agrimark.tn.gov.in/MRS/uploads/rm/126.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-19,120,Regulated Market,Hosur,,Dharmapuri,Tamil Nadu,12.72699,77.82863,True,ok,2,1200,,,,12.72699,77.82863,http://www.agrimark.tn.gov.in/MRS/uploads/rm/120.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-20,119,Regulated Market,Krishnagiri,,Dharmapuri,Tamil Nadu,12.301639,78.075491,True,ok,1,600,,,,12.301639,78.075491,http://www.agrimark.tn.gov.in/MRS/uploads/rm/119.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-21,122,Regulated Market,Palacode,,Dharmapuri,Tamil Nadu,12.302052,78.076491,True,ok,1,600,,,,12.302052,78.076491,http://www.agrimark.tn.gov.in/MRS/uploads/rm/122.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-22,123,Regulated Market,Pennagaram,,Dharmapuri,Tamil Nadu,12.13325,77.903113,True,ok,2,2600,,,,12.13325,77.903113,http://www.agrimark.tn.gov.in/MRS/uploads/rm/123.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-23,124,Regulated Market,Pochampalli,,Dharmapuri,Tamil Nadu,12.328352,78.36065,True,ok,3,3200,,,,12.328352,78.36065,http://www.agrimark.tn.gov.in/MRS/uploads/rm/124.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-24,125,Regulated Market,Uthangarai,,Dharmapuri,Tamil Nadu,12.265652,78.5364,True,ok,2,2600,,,,12.265652,78.5364,http://www.agrimark.tn.gov.in/MRS/uploads/rm/125.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-25,235,Regulated Market,Dindigul,,Dindigul,Tamil Nadu,10.352831,77.950236,True,ok,2,5800,,,,10.352831,77.950236,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2352.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-26,240,Regulated Market,Gopalpatti,,Dindigul,Tamil Nadu,10.255299,78.130645,True,ok,1,800,,,,10.2552990,78.1306450,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2401.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-27,241,Regulated Market,Vadamadurai,,Dindigul,Tamil Nadu,10.4999,78.191532,True,ok,1,1000,,,,10.4999,78.191532,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2411.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-28,106,Regulated Market,Anthiyur,,Erode,Tamil Nadu,11.575232,77.58635,True,ok,2,1600,,,,11.575232,77.586350,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1061.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-29,91,Regulated Market,Avalpoonthurai,,Erode,Tamil Nadu,11.232409,77.704976,True,ok,3,3030,,,,11.232409,77.704976,http://www.agrimark.tn.gov.in/MRS/uploads/rm/911.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-30,95,Regulated Market,Bhavani,,Erode,Tamil Nadu,11.428673,77.643481,True,ok,1,600,,,,11.4286732,77.6434808,http://www.agrimark.tn.gov.in/MRS/uploads/rm/952.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-31,96,Regulated Market,Boothapadi,,Erode,Tamil Nadu,11.612118,77.708901,True,ok,2,2600,,,,11.612118,77.708901,http://www.agrimark.tn.gov.in/MRS/uploads/rm/96.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-32,105,Regulated Market,Elumathur,,Erode,Tamil Nadu,11.432245,77.835083,True,ok,1,3600,,,,11.432245,77.835083,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1051.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-33,99,Regulated Market,Gobichettipalayam,,Erode,Tamil Nadu,11.455939,77.422401,True,ok,4,2446,,,,11.455939,77.422401,http://www.agrimark.tn.gov.in/MRS/uploads/rm/99.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-34,98,Regulated Market,Kavundhampadi,,Erode,Tamil Nadu,11.428622,77.543856,True,ok,2,1200,,,,11.4286217,77.5438562,http://www.agrimark.tn.gov.in/MRS/uploads/rm/982.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-35,92,Regulated Market,Kodumudi,,Erode,Tamil Nadu,11.057936,77.880858,True,ok,3,3200,,,,11.057936,77.880858,http://www.agrimark.tn.gov.in/MRS/uploads/rm/921.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-36,97,Regulated Market,Mylampadi,,Erode,Tamil Nadu,11.526841,77.677903,True,ok,2,1340,,,,11.526841,77.677903,http://www.agrimark.tn.gov.in/MRS/uploads/rm/97.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-37,104,Regulated Market,Perundurai,,Erode,Tamil Nadu,11.290973,77.564246,True,ok,6,15200,,,,11.290973,77.564246,http://www.agrimark.tn.gov.in/MRS/uploads/rm/104.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-38,102,Regulated Market,Punjai Pulliyampatti,,Erode,Tamil Nadu,11.359311,77.169901,True,ok,3,1598,,,,11.359311,77.169901,http://www.agrimark.tn.gov.in/MRS/uploads/rm/102.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-39,101,Regulated Market,Sathyamangalam,,Erode,Tamil Nadu,11.492403,77.231292,True,ok,3,5300,,,,11.492403,77.231292,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1011.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-40,93,Regulated Market,Sivagiri,,Erode,Tamil Nadu,11.131056,77.806523,True,ok,3,1537,,,,11.131056,77.806523,http://www.agrimark.tn.gov.in/MRS/uploads/rm/931.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-41,273,Regulated Market,Vellankoil,,Erode,Tamil Nadu,11.380296,77.480761,True,ok,1,350,,,,11.380296,77.480761,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2731.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-42,1,Regulated Market,Kancheepuram,,Kancheepuram,Tamil Nadu,12.834174,79.70364,True,ok,3,1800,,,,12.8341735,79.7036402,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-43,243,Regulated Market,Kivalur,,Nagapattinam,Tamil Nadu,10.777643,79.732543,True,ok,1,2000,,,,10.777643,79.732543,http://www.agrimark.tn.gov.in/MRS/uploads/rm/243.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-44,244,Regulated Market,Kuttalam,,Nagapattinam,Tamil Nadu,11.066721,79.549601,True,ok,5,5820,,,,11.066721,79.549601,http://www.agrimark.tn.gov.in/MRS/uploads/rm/244.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-45,245,Regulated Market,Mayiladuthurai,,Nagapattinam,Tamil Nadu,11.089946,79.634041,True,ok,2,1000,,,,11.089946,79.634041,http://www.agrimark.tn.gov.in/MRS/uploads/rm/245.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-46,247,Regulated Market,Sembanarkoil,,Nagapattinam,Tamil Nadu,11.116935,79.744444,True,ok,2,2500,,,,11.116935,79.744444,http://www.agrimark.tn.gov.in/MRS/uploads/rm/247.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-47,249,Regulated Market,Vedaranayam,,Nagapattinam,Tamil Nadu,10.412686,79.848015,True,ok,1,500,,,,10.412686,79.848015,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2491.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-48,88,Regulated Market,Cholakkadu,,Namakkal,Tamil Nadu,11.310484,78.349355,True,ok,1,500,,,,11.310484,78.349355,http://www.agrimark.tn.gov.in/MRS/uploads/rm/88.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-49,82,Regulated Market,Namagiripettai,,Namakkal,Tamil Nadu,11.45655,78.255719,True,ok,4,3500,,,,11.456550,78.255719,http://www.agrimark.tn.gov.in/MRS/uploads/rm/82.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-50,75,Regulated Market,Thiruchengodu,,Namakkal,Tamil Nadu,11.381449,77.902441,True,ok,1,2000,,,,11.381449,77.902441,http://www.agrimark.tn.gov.in/MRS/uploads/rm/75.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-51,79,Regulated Market,Velur,,Namakkal,Tamil Nadu,11.111996,78.002339,True,ok,1,1000,,,,11.111996,78.002339,http://www.agrimark.tn.gov.in/MRS/uploads/rm/79.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-52,166,Regulated Market,Alangudi,,Pudukkottai,Tamil Nadu,10.459309,78.70273,True,ok,2,1350,,,,10.459309,78.702730,http://www.agrimark.tn.gov.in/MRS/uploads/rm/166.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-53,174,Regulated Market,Illuppur,,Pudukkottai,Tamil Nadu,10.512194,78.623923,True,ok,1,1000,,,,10.512194,78.623923,http://www.agrimark.tn.gov.in/MRS/uploads/rm/174.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-54,198,Regulated Market,Kamuthi,,Ramanathapuram,Tamil Nadu,9.418036,78.361572,True,repaired_format,1,1000,,,,9418036,78361572,http://www.agrimark.tn.gov.in/MRS/uploads/rm/198.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-55,201,Regulated Market,Mudukulathur,,Ramanathapuram,Tamil Nadu,9.354933,78.517293,True,ok,2,2600,,,,9.354933,78.517293,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2012.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-56,197,Regulated Market,Paramakudi,,Ramanathapuram,Tamil Nadu,,,False,unreadable,1,,,,,9.32.70.04° N,78.36.50.84° E,http://www.agrimark.tn.gov.in/MRS/uploads/rm/197.JPG,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-57,,Regulated Market,Rajasingamangalam,,Ramanathapuram,Tamil Nadu,,,False,missing,2,,,,,,,http://www.agrimark.tn.gov.in/MRS/uploads/rm/200.JPG,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-58,196,Regulated Market,Ramanathapuram,,Ramanathapuram,Tamil Nadu,9.364837,78.831543,True,repaired_format,2,2400,,,,"9.364837,",78.831543,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1962.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-59,72,Regulated Market,Athur,,Salem,Tamil Nadu,11.590446,78.65849,True,ok,2,2500,,,,11.590446,78.658490,http://www.agrimark.tn.gov.in/MRS/uploads/rm/72.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-60,86,Regulated Market,Gangavalli,,Salem,Tamil Nadu,11.546668,78.644266,True,ok,1,500,,,,11.546668,78.644266,http://www.agrimark.tn.gov.in/MRS/uploads/rm/86.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-61,87,Regulated Market,Karumanthurai,,Salem,Tamil Nadu,11.823586,78.625897,True,ok,1,500,,,,11.823586,78.625897,http://www.agrimark.tn.gov.in/MRS/uploads/rm/87.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-62,77,Regulated Market,Konganapuram,,Salem,Tamil Nadu,11.564078,77.896048,True,ok,1,1000,,,,11.564078,77.896048,http://www.agrimark.tn.gov.in/MRS/uploads/rm/77.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-63,80,Regulated Market,Meicheri,,Salem,Tamil Nadu,11.736668,78.033996,True,duplicate_coordinates,1,500,,,,11.736668,78.033996,http://www.agrimark.tn.gov.in/MRS/uploads/rm/80.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-64,84,Regulated Market,Omalur,,Salem,Tamil Nadu,11.736668,78.033996,True,duplicate_coordinates,2,2500,,,,11.736668,78.033996,http://www.agrimark.tn.gov.in/MRS/uploads/rm/84.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-65,71,Regulated Market,Salem,,Salem,Tamil Nadu,11.6072,78.093356,True,ok,4,5000,,,,11.607200,78.093356,http://www.agrimark.tn.gov.in/MRS/uploads/rm/71.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-66,81,Regulated Market,Thammampatti,,Salem,Tamil Nadu,11.437358,78.481387,True,ok,2,1000,,,,11.437358,78.481387,http://www.agrimark.tn.gov.in/MRS/uploads/rm/81.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-67,89,Regulated Market,Vazhapadi,,Salem,Tamil Nadu,11.668235,78.169447,True,ok,1,500,,,,11.668235,78.169447,http://www.agrimark.tn.gov.in/MRS/uploads/rm/891.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-68,195,Regulated Market,Devakkottai,,Sivagangai,Tamil Nadu,9.933387,78.83084,True,ok,2,2500,,,,9.933387,78.83084,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1952.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-69,,Regulated Market,Karaikudi,,Sivagangai,Tamil Nadu,,,False,missing,2,2750,,,,,,http://www.agrimark.tn.gov.in/MRS/uploads/rm/193.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-70,191,Regulated Market,Manamadurai,,Sivagangai,Tamil Nadu,9.689936,78.449963,True,ok,3,2600,,,,9.689936,78.449963,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1912.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-71,,Regulated Market,Singampuneri,,Sivagangai,Tamil Nadu,,,False,missing,2,1600,,,,,,http://www.agrimark.tn.gov.in/MRS/uploads/rm/192.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-72,189,Regulated Market,Sivaganga,,Sivagangai,Tamil Nadu,9.851469,78.503556,True,ok,2,3000,,,,9.851469,78.5035561,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1891.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-73,155,Regulated Market,Budalur,,Thanjavur,Tamil Nadu,10.7968,78.9769,True,ok,5,12200,,,,10.7968,78.9769,http://www.agrimark.tn.gov.in/MRS/uploads/rm/155.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-74,156,Regulated Market,Kumbakonam,,Thanjavur,Tamil Nadu,10.9617,79.388,True,ok,4,5100,,,,10.9617,79.388,http://www.agrimark.tn.gov.in/MRS/uploads/rm/156.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-75,158,Regulated Market,Orathanadu,,Thanjavur,Tamil Nadu,10.628,79.2531,True,ok,3,6100,,,,10.628,79.2531,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1581.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-76,160,Regulated Market,Papanasam,,Thanjavur,Tamil Nadu,10.9252,79.2708,True,ok,3,3100,,,,10.9252,79.2708,http://www.agrimark.tn.gov.in/MRS/uploads/rm/160.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-77,159,Regulated Market,Pattukottai,,Thanjavur,Tamil Nadu,10.425,79.314,True,ok,2,1100,,,,10.425,79.314,http://www.agrimark.tn.gov.in/MRS/uploads/rm/159.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-78,162,Regulated Market,Thanjavur,,Thanjavur,Tamil Nadu,10.787,79.1378,True,ok,3,3100,,,,10.7870,79.1378,http://www.agrimark.tn.gov.in/MRS/uploads/rm/162.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-79,163,Regulated Market,Vallam,,Thanjavur,Tamil Nadu,10.714,79.702,True,ok,2,2550,,,,10.7140,79.702,http://www.agrimark.tn.gov.in/MRS/uploads/rm/163.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-80,232,Regulated Market,Andipatti,,Theni,Tamil Nadu,,,False,far_from_district_hq_114km,2,1000,,,,9.159387,78.066277,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2321.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-81,230,Regulated Market,Bodinayakanur,,Theni,Tamil Nadu,9.981637,77.350874,True,ok,2,2500,,,,9.981637,77.350874,http://www.agrimark.tn.gov.in/MRS/uploads/rm/230.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-82,231,Regulated Market,Chinnamanur,,Theni,Tamil Nadu,9.842918,77.381987,True,ok,1,2000,,,,9.842918,77.381987,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2311.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-83,229,Regulated Market,Cumbum,,Theni,Tamil Nadu,9.742051,77.284348,True,ok,3,4500,,,,9.742051,77.284348,http://www.agrimark.tn.gov.in/MRS/uploads/rm/229.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-84,228,Regulated Market,Theni,,Theni,Tamil Nadu,10.042047,77.491706,True,ok,4,3500,,,,10.042047,77.491706,http://www.agrimark.tn.gov.in/MRS/uploads/rm/228.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-85,69,Regulated Market,Dhusi,,Thiruvannamalai,Tamil Nadu,,,False,missing,0,2000,,,,,,,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-86,135,Regulated Market,Karur,,Tiruchirapalli,Tamil Nadu,10.96,78.07,True,low_precision,1,500,,,,10.96,78.07,http://www.agrimark.tn.gov.in/MRS/uploads/rm/1351.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-87,141,Regulated Market,Lalgudi,,Tiruchirapalli,Tamil Nadu,10.87,78.81,True,low_precision,2,2500,,,,10.87,78.81,http://www.agrimark.tn.gov.in/MRS/uploads/rm/141.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-88,144,Regulated Market,Manachanallur,,Tiruchirapalli,Tamil Nadu,10.91,78.69,True,low_precision,2,875,,,,10.91,78.69,http://www.agrimark.tn.gov.in/MRS/uploads/rm/144.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-89,137,Regulated Market,Manapparai,,Tiruchirapalli,Tamil Nadu,10.45,78.7,True,low_precision,2,2500,,,,10.45,78.70,http://www.agrimark.tn.gov.in/MRS/uploads/rm/137.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-90,150,Regulated Market,Thathaiyangarpet,,Tiruchirapalli,Tamil Nadu,11.12,78.59,True,low_precision,1,500,,,,11.12,78.59,http://www.agrimark.tn.gov.in/MRS/uploads/rm/150.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-91,146,Regulated Market,Thuvarankurichi,,Tiruchirapalli,Tamil Nadu,10.6,78.42,True,low_precision,2,2500,,,,10.60,78.42,http://www.agrimark.tn.gov.in/MRS/uploads/rm/146.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-92,209,Regulated Market,Ambasamudram,,Tirunelveli,Tamil Nadu,8.711251,77.456333,True,ok,3,4000,,,,8.711251,77.456333,http://www.agrimark.tn.gov.in/MRS/uploads/rm/209.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-93,218,Regulated Market,Ettayapuram,,Tirunelveli,Tamil Nadu,9.153656,77.978409,True,ok,2,600,,,,9.153656,77.978409,http://www.agrimark.tn.gov.in/MRS/uploads/rm/218.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-94,206,Regulated Market,Kadambur,,Tirunelveli,Tamil Nadu,8.992102,77.862633,True,ok,3,2400,,,,8.992102,77.862633,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2065.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-95,214,Regulated Market,Kadayanallur,,Tirunelveli,Tamil Nadu,9.064199,77.346785,True,ok,1,2000,,,,9.064199,77.346785,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2141.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-96,207,Regulated Market,Kalugumalai,,Tirunelveli,Tamil Nadu,9.148686,77.693228,True,ok,1,500,,,,9.148686,77.693228,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2071.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-97,202,Regulated Market,Kovilpatti,,Tirunelveli,Tamil Nadu,9.185541,77.881552,True,ok,3,2600,,,,9.185541,77.881552,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2021.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-98,216,Regulated Market,Pavurchatram,,Tirunelveli,Tamil Nadu,8.91382,77.379228,True,ok,1,1000,,,,8.91382,77.379228,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2161.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-99,205,Regulated Market,Pudur,,Tirunelveli,Tamil Nadu,9.291139,78.132961,True,ok,1,1000,,,,9.291139,78.132961,http://www.agrimark.tn.gov.in/MRS/uploads/rm/205.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-100,203,Regulated Market,Sankarankoil,,Tirunelveli,Tamil Nadu,9.175902,77.535054,True,ok,2,3000,,,,9.175902,77.535054,http://www.agrimark.tn.gov.in/MRS/uploads/rm/203.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-101,211,Regulated Market,Srivaikundam,,Tirunelveli,Tamil Nadu,8.6,77.9,True,low_precision,2,1800,,,,8.6,77.9,http://www.agrimark.tn.gov.in/MRS/uploads/rm/2113.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
rm-102,208,Regulated Market,Thenkasi,,Tirunelveli,Tamil Nadu,8.974012,77.300195,True,ok,1,1000,,,,8.974012,77.300195,http://www.agrimark.tn.gov.in/MRS/uploads/rm/208.jpg,https://www.agrimark.tn.gov.in/index.php/Infra,2026-09-21
